user_id,govtrack,title,short_title,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,state
942156122,412514,Representative,Rep.,Eric,NA,Swalwell,NA,1980-11-16,M,D,CA
1060370282,412568,Representative,Rep.,Markwayne,NA,Mullin,NA,1977-07-26,M,R,OK
1055907624,412543,Representative,Rep.,Joseph,P.,Kennedy,III,1980-10-04,M,D,MA
1074101017,412539,Representative,Rep.,Susan,NA,Brooks,NA,1960-08-25,F,R,IN
1065995022,412538,Representative,Rep.,Jackie,NA,Walorski,NA,1963-08-17,F,R,IN
1058345042,412572,Representative,Rep.,Tom,NA,Rice,NA,1957-08-04,M,R,SC
1051127714,412560,Representative,Rep.,Grace,NA,Meng,NA,1975-10-01,F,D,NY
1045853744,412540,Representative,Rep.,Luke,NA,Messer,NA,1969-02-27,M,R,IN
1072467470,412562,Representative,Rep.,Sean,Patrick,Maloney,NA,1966-07-30,M,D,NY
1068499286,412584,Representative,Rep.,Denny,NA,Heck,NA,1952-07-29,M,D,WA
1058460818,412553,Representative,Rep.,George,NA,Holding,NA,1968-04-17,M,R,NC
1055685948,408211,Representative,Rep.,Rick,NA,Nolan,NA,1943-12-17,M,D,MN
1037321378,412520,Representative,Rep.,Mark,NA,Takano,NA,1960-12-10,M,D,CA
467823431,412561,Representative,Rep.,Hakeem,NA,Jeffries,NA,1970-08-04,M,D,NY
976969338,412566,Representative,Rep.,Dave,NA,Joyce,NA,1957-03-17,M,R,OH
1055730738,412521,Representative,Rep.,Alan,NA,Lowenthal,NA,1941-03-08,M,D,CA
1060487274,412531,Representative,Rep.,Doug,NA,Collins,NA,1966-08-16,M,R,GA
1058051748,412574,Representative,Rep.,Randy,NA,Weber,NA,1953-07-02,M,R,TX
1058917562,412583,Representative,Rep.,Derek,NA,Kilmer,NA,1974-01-01,M,D,WA
1064206014,412532,Representative,Rep.,Tulsi,NA,Gabbard,NA,1981-04-12,F,D,HI
11651202,412549,"Senator, 2nd Class",Sen.,Steve,NA,Daines,NA,1962-08-20,M,R,MT
1071900114,412525,Representative,Rep.,Ted,NA,Yoho,NA,1955-04-13,M,R,FL
1060984272,412524,Representative,Rep.,Elizabeth,NA,Esty,NA,1959-08-25,F,D,CT
1058717720,412557,Representative,Rep.,Ann,McLane,Kuster,NA,1956-09-05,F,D,NH
1045110018,412546,Representative,Rep.,Dan,NA,Kildee,NA,1958-08-11,M,D,MI
776664410,412571,Representative,Rep.,Matt,NA,Cartwright,NA,1961-05-01,M,D,PA
968650362,412508,"Senator, 2nd Class",Sen.,Tom,NA,Cotton,NA,1977-05-13,M,R,AR
1092979962,412537,Representative,Rep.,Cheri,NA,Bustos,NA,1961-10-17,F,D,IL
950783972,412512,Representative,Rep.,Ami,NA,Bera,NA,1965-03-02,M,D,CA
1080509366,412257,Representative,Rep.,Bill,NA,Foster,NA,1955-10-07,M,D,IL
950328072,412551,Representative,Rep.,Robert,NA,Pittenger,NA,1948-08-15,M,R,NC
963480595,412552,Representative,Rep.,Mark,NA,Meadows,NA,1959-07-28,M,R,NC
1077121945,412529,Representative,Rep.,Lois,NA,Frankel,NA,1948-05-16,F,D,FL
935033864,412550,Representative,Rep.,Richard,NA,Hudson,NA,1971-11-04,M,R,NC
1074129612,412579,Representative,Rep.,Marc,NA,Veasey,NA,1971-01-03,M,D,TX
1083448909,412580,Representative,Rep.,Filemon,NA,Vela,NA,1963-02-13,M,D,TX
18773159,412569,Representative,Rep.,Scott,NA,Perry,NA,1962-05-27,M,R,PA
1089859058,412519,Representative,Rep.,Raul,NA,Ruiz,NA,1972-08-25,M,D,CA
1074412920,412513,Representative,Rep.,Paul,NA,Cook,NA,1943-03-03,M,R,CA
1048784496,412555,Representative,Rep.,Kevin,NA,Cramer,NA,1961-01-21,M,R,ND
1058256326,412563,Representative,Rep.,Chris,NA,Collins,NA,1950-05-20,M,R,NY
1051446626,412548,Representative,Rep.,Ann,NA,Wagner,NA,1962-09-13,F,R,MO
970207298,412542,"Senator, 1st Class",Sen.,Elizabeth,NA,Warren,NA,1949-06-22,F,D,MA
993153006,412536,Representative,Rep.,Rodney,NA,Davis,NA,1970-01-05,M,R,IL
1072008757,412581,Representative,Rep.,Chris,NA,Stewart,NA,1960-07-15,M,R,UT
1089334250,412541,Representative,Rep.,Andy,NA,Barr,NA,1973-07-24,M,R,KY
789244177,400093,Representative,Rep.,Danny,K.,Davis,NA,1941-09-06,M,D,IL
29766367,400158,Representative,Rep.,Sam,NA,Graves,NA,1963-11-07,M,R,MO
2382685057,412416,Representative,Rep.,Rob,NA,Woodall,NA,1970-02-11,M,R,GA
1077446982,412578,Representative,Rep.,Roger,NA,Williams,NA,1949-09-13,M,R,TX
432771620,400097,Representative,Rep.,Susan,A.,Davis,NA,1944-04-13,F,D,CA
1058520120,412533,"Senator, 3rd Class",Sen.,Tammy,NA,Duckworth,NA,1968-03-12,F,D,IL
1134292500,412575,Representative,Rep.,Beto,NA,O'Rourke,NA,1972-09-26,M,D,TX
1071402577,412556,"Senator, 1st Class",Sen.,Deb,NA,Fischer,NA,1951-03-01,F,R,NE
1071102246,412511,Representative,Rep.,Jared,NA,Huffman,NA,1964-02-18,M,D,CA
1061029050,412554,"Senator, 1st Class",Sen.,Heidi,NA,Heitkamp,NA,1955-10-30,F,D,ND
960962340,412434,Representative,Rep.,Andy,NA,Harris,NA,1957-01-25,M,R,MD
1155335864,412506,Representative,Rep.,Donald,M.,Payne,Jr.,1958-12-17,M,D,NJ
1135486501,412523,Representative,Rep.,Scott,NA,Peters,NA,1958-06-17,M,D,CA
1155212191,412570,Representative,Rep.,Keith,NA,Rothfus,NA,1962-04-25,M,R,PA
231510077,412576,Representative,Rep.,Joaquín,NA,Castro,NA,1974-09-16,M,D,TX
1128514404,412515,Representative,Rep.,David,NA,Valadao,NA,1977-04-14,M,R,CA
NA,412269,"Senator, 2nd Class",Sen.,Bill,NA,Cassidy,NA,1957-09-28,M,R,LA
1382011333,400142,Representative,Rep.,Rodney,NA,Frelinghuysen,NA,1946-04-29,M,R,NJ
1908143071,412278,Representative,Rep.,Brett,NA,Guthrie,NA,1964-02-18,M,R,KY
1069124515,412510,Representative,Rep.,Doug,NA,LaMalfa,NA,1960-07-02,M,R,CA
1880674038,412195,Representative,Rep.,Kathy,NA,Castor,NA,1966-08-20,F,D,FL
NA,412242,"Senator, 1st Class",Sen.,Amy,NA,Klobuchar,NA,1960-05-25,F,D,MN
78403308,400194,"Senator, 3rd Class",Sen.,Johnny,NA,Isakson,NA,1944-12-28,M,R,GA
1222257180,412517,Representative,Rep.,Tony,NA,Cárdenas,NA,1963-03-31,M,D,CA
1262814457,412214,Representative,Rep.,Tim,NA,Walz,NA,1964-04-06,M,D,MN
1206227149,412585,Representative,Rep.,Mark,NA,Pocan,NA,1964-08-14,M,D,WI
1260172386,412522,Representative,Rep.,Juan,NA,Vargas,NA,1961-03-07,M,D,CA
NA,412582,"Senator, 1st Class",Sen.,Tim,NA,Kaine,NA,1958-02-26,M,D,VA
1262099252,412507,"Senator, 3rd Class",Sen.,Brian,NA,Schatz,NA,1972-10-20,M,D,HI
364415553,412212,Representative,Rep.,John,NA,Sarbanes,NA,1962-05-22,M,D,MD
1243902714,412516,Representative,Rep.,Julia,NA,Brownley,NA,1952-08-28,F,D,CA
975200486,NA,Representative,Rep.,Michael,NA,Cloud,NA,1975-05-13,M,R,TX
1339931490,NA,Representative,Rep.,Michael,NA,Cloud,NA,1975-05-13,M,R,TX
72198806,NA,Representative,Rep.,Michael,NA,Cloud,NA,1975-05-13,M,R,TX
1096059529,412322,"Senator, 2nd Class",Sen.,Jim,NA,Risch,NA,1943-05-03,M,R,ID
1531521632,412565,Representative,Rep.,Joyce,NA,Beatty,NA,1950-03-12,F,D,OH
1499993378,400607,Representative,Rep.,Mark,NA,Sanford,NA,1960-05-28,M,R,SC
NA,412742,"Senator, 2nd Class",Sen.,Tina,NA,Smith,NA,1958-03-04,F,D,MN
1623308912,412596,Representative,Rep.,Jason,NA,Smith,NA,1980-06-16,M,R,MO
1289319271,400380,Representative,Rep.,Christopher,H.,Smith,NA,1953-03-04,M,R,NJ
2853793517,412194,"Senator, 1st Class",Sen.,Christopher,S.,Murphy,NA,1973-08-03,M,D,CT
2167097881,412598,"Senator, 2nd Class",Sen.,Cory,NA,Booker,NA,1969-04-27,M,D,NJ
2293131060,412600,Representative,Rep.,Katherine,NA,Clark,NA,1963-07-17,F,D,MA
2253968388,412601,Representative,Rep.,Bradley,NA,Byrne,NA,1955-02-16,M,R,AL
2930635215,412660,Representative,Rep.,Dan,NA,Newhouse,NA,1955-07-10,M,R,WA
2953713339,412663,Representative,Rep.,Evan,NA,Jenkins,NA,1960-09-12,M,R,WV
2847221717,412653,Representative,Rep.,John,NA,Ratcliffe,NA,1965-10-20,M,R,TX
2914163523,412624,Representative,Rep.,Barry,NA,Loudermilk,NA,1963-12-22,M,R,GA
2973870195,412622,Representative,Rep.,Buddy,NA,Carter,NA,1957-09-06,M,R,GA
2853309155,412621,Representative,Rep.,Carlos,NA,Curbelo,NA,1980-03-01,M,R,FL
2962994194,412643,Representative,Rep.,Tom,NA,MacArthur,NA,1960-10-16,M,R,NJ
2964877294,412629,Representative,Rep.,Mike,NA,Bost,NA,1960-12-30,M,R,IL
2916086925,412607,Representative,Rep.,Alma,NA,Adams,NA,1946-05-27,F,D,NC
2933760046,412658,Representative,Rep.,Barbara,NA,Comstock,NA,1959-06-30,F,R,VA
2932617195,412633,Representative,Rep.,Bruce,NA,Poliquin,NA,1953-11-01,M,R,ME
2696643955,412634,Representative,Rep.,John,NA,Moolenaar,NA,1961-05-08,M,R,MI
2962813893,412648,Representative,Rep.,Elise,NA,Stefanik,NA,1984-07-02,F,R,NY
2953922782,412651,Representative,Rep.,Ryan,NA,Costello,NA,1976-09-07,M,R,PA
834069080,412641,Representative,Rep.,David,NA,Rouzer,NA,1972-02-16,M,R,NC
2861616083,412608,Representative,Rep.,Gary,NA,Palmer,NA,1954-05-14,M,R,AL
2964949642,412611,Representative,Rep.,Martha,NA,McSally,NA,1966-03-22,F,R,AZ
2914515430,412639,Representative,Rep.,Tom,NA,Emmer,NA,1961-03-03,M,R,MN
2966758114,412650,Representative,Rep.,Steve,NA,Russell,NA,1963-05-25,M,R,OK
2962891515,412630,Representative,Rep.,Ralph,NA,Abraham,NA,1954-09-16,M,R,LA
314205957,412628,Representative,Rep.,David,NA,Young,NA,1968-05-11,M,R,IA
2750127259,412646,Representative,Rep.,Lee,NA,Zeldin,NA,1980-01-30,M,R,NY
2966765501,412649,Representative,Rep.,John,NA,Katko,NA,1962-11-09,M,R,NY
2852998461,412610,Representative,Rep.,Bruce,NA,Westerman,NA,1967-11-18,M,R,AR
2953974395,412609,Representative,Rep.,French,NA,Hill,NA,1956-12-05,M,R,AR
2929491549,412655,Representative,Rep.,Brian,NA,Babin,NA,1948-03-23,M,R,TX
2964526557,412662,Representative,Rep.,Alex,NA,Mooney,NA,1971-06-05,M,R,WV
2869746172,412636,Representative,Rep.,Dave,NA,Trott,NA,1960-10-16,M,R,MI
2862577383,412619,Representative,Rep.,Ken,NA,Buck,NA,1959-02-16,M,R,CO
2965083477,412627,Representative,Rep.,Rod,NA,Blum,NA,1955-04-26,M,R,IA
2914571740,412635,Representative,Rep.,Mike,NA,Bishop,NA,1967-03-18,M,R,MI
2970462034,412647,Representative,Rep.,Kathleen,NA,Rice,NA,1965-02-15,F,D,NY
2970279814,412637,Representative,Rep.,Debbie,NA,Dingell,NA,1953-11-23,F,D,MI
236279233,412617,Representative,Rep.,Norma,NA,Torres,NA,1965-04-04,F,D,CA
2962923040,412671,"Senator, 2nd Class",Sen.,Ben,NA,Sasse,NA,1972-02-22,M,R,NE
2974648323,412614,Representative,Rep.,Steve,NA,Knight,NA,1966-12-17,M,R,CA
2891210047,412665,"Senator, 2nd Class",Sen.,Dan,NA,Sullivan,NA,1964-11-13,M,R,AK
2976598347,412656,Representative,Rep.,Mia,NA,Love,NA,1975-12-06,F,R,UT
2964287128,412625,Representative,Rep.,Rick,NA,Allen,NA,1951-11-07,M,R,GA
2955485182,412669,"Senator, 2nd Class",Sen.,Mike,NA,Rounds,NA,1954-10-24,M,R,SD
47798449,412618,Representative,Rep.,Mimi,NA,Walters,NA,1962-05-14,F,R,CA
4304448314,412652,Representative,Rep.,Brendan,NA,Boyle,NA,1977-02-06,M,D,PA
2975091705,412623,Representative,Rep.,Jody,NA,Hice,NA,1960-04-22,M,R,GA
2966570782,412612,Representative,Rep.,Ruben,NA,Gallego,NA,1979-11-20,M,D,AZ
2863210809,412666,"Senator, 2nd Class",Sen.,David,NA,Perdue,NA,1949-12-10,M,R,GA
2724095695,412659,Delegate,Del.,Stacey,NA,Plaskett,NA,1964-05-13,F,D,VI
2968451607,412644,Representative,Rep.,Bonnie,NA,Watson Coleman,NA,1945-02-06,F,D,NJ
2963445730,412654,Representative,Rep.,Will,NA,Hurd,NA,1977-08-19,M,R,TX
3044993235,412616,Representative,Rep.,Ted,NA,Lieu,NA,1969-03-29,M,D,CA
2951574214,412631,Representative,Rep.,Garret,NA,Graves,NA,1972-01-31,M,R,LA
2968007206,412613,Representative,Rep.,Mark,NA,DeSaulnier,NA,1952-03-31,M,D,CA
2966205003,412670,Representative,Rep.,Mark,NA,Walker,NA,1969-05-20,M,R,NC
3091316093,412632,Representative,Rep.,Seth,NA,Moulton,NA,1978-10-24,M,D,MA
2962868158,412657,Representative,Rep.,Donald,NA,Beyer,NA,1950-06-20,M,D,VA
2976606250,412661,Representative,Rep.,Glenn,NA,Grothman,NA,1955-07-03,M,R,WI
3122099613,412606,Representative,Rep.,Donald,W.,Norcross,NA,1958-12-13,M,D,NJ
2863006655,412638,Representative,Rep.,Brenda,NA,Lawrence,NA,1954-10-18,F,D,MI
2560169238,412605,Representative,Rep.,David,A.,Brat,NA,1964-07-27,M,R,VA
3317799825,412673,Representative,Rep.,Trent,NA,Kelly,NA,1966-03-01,M,R,MS
831483464,400343,Representative,Rep.,Dana,NA,Rohrabacher,NA,1947-06-21,M,R,CA
3686482216,412674,Representative,Rep.,Darin,M.,LaHood,NA,1968-07-05,M,R,IL
816131319033950208,412702,Representative,Rep.,Jim,NA,Banks,NA,1979-07-16,M,R,IN
798973032362606600,412696,Representative,Rep.,Val,NA,Demings,NA,1957-03-12,F,D,FL
817050219007328258,412689,Representative,Rep.,Lisa,NA,Blunt Rochester,NA,1962-02-10,F,D,DE
806906355214852096,412708,Representative,Rep.,Jamie,NA,Raskin,NA,1962-12-13,M,D,MD
796736612554117120,412685,Representative,Rep.,Jimmy,NA,Panetta,NA,1969-10-01,M,D,CA
816030424778543104,412697,Representative,Rep.,Charlie,NA,Crist,NA,1956-07-24,M,D,FL
815952318487298048,412691,Representative,Rep.,Neal,NA,Dunn,NA,1953-02-16,M,R,FL
816833925456789505,412687,Representative,Rep.,Nanette,NA,Barragán,NA,1976-09-15,F,D,CA
816652616625168388,412683,Representative,Rep.,Andy,NA,Biggs,NA,1958-11-07,M,R,AZ
814103950404239360,412698,Representative,Rep.,Brian,NA,Mast,NA,1980-07-10,M,R,FL
816181091673448448,412728,Representative,Rep.,A.,Donald,McEachin,NA,1961-10-10,M,D,VA
742735530287304704,412675,Representative,Rep.,Warren,NA,Davidson,NA,1970-03-01,M,R,OH
806583915012046854,412700,Representative,Rep.,A.,Drew,Ferguson,NA,1967-11-15,M,R,GA
818536152588238849,412725,Representative,Rep.,Vicente,NA,Gonzalez,NA,1967-09-04,M,D,TX
815310506596691968,412714,Representative,Rep.,Josh,NA,Gottheimer,NA,1975-03-08,M,D,NJ
818460870573441028,412729,Representative,Rep.,Thomas,NA,Garrett,NA,1972-03-27,M,R,VA
811313565760163844,412681,"Senator, 3rd Class",Sen.,Catherine,NA,Cortez Masto,NA,1964-03-29,F,D,NV
816298918468259841,412684,Representative,Rep.,Ro,NA,Khanna,NA,1976-09-13,M,D,CA
126171100,412219,Representative,Rep.,Carol,NA,Shea-Porter,NA,1952-12-02,F,D,NH
819744763020775425,412723,Resident Commissioner,R.C.,Jenniffer,NA,González-Colón,NA,1976-08-05,F,R,PR
796183515998068736,412694,Representative,Rep.,Stephanie,NA,Murphy,NA,1978-09-16,F,D,FL
811986281177772032,412703,Representative,Rep.,Trey,NA,Hollingsworth,NA,1983-09-12,M,R,IN
816284664658874368,412726,Representative,Rep.,Jodey,NA,Arrington,NA,1972-03-09,M,R,TX
816719802328715264,412732,Representative,Rep.,Liz,NA,Cheney,NA,1966-07-28,F,R,WY
816157667882373120,412686,Representative,Rep.,Salud,NA,Carbajal,NA,1964-11-18,M,D,CA
816705409486618624,412717,Representative,Rep.,Thomas,NA,Suozzi,NA,1962-08-31,M,D,NY
1071840474,412534,Representative,Rep.,Brad,NA,Schneider,NA,1961-08-20,M,D,IL
815931811348017152,412719,Representative,Rep.,John,NA,Faso,NA,1952-08-25,M,R,NY
797201048490430465,412720,Representative,Rep.,Claudia,NA,Tenney,NA,1961-02-04,F,R,NY
817138492614524928,412712,Representative,Rep.,Ted,NA,Budd,NA,1971-10-21,M,R,NC
815733290955112448,412730,Representative,Rep.,Pramila,NA,Jayapal,NA,1965-09-21,F,D,WA
816303263586914304,412721,Representative,Rep.,Brian,NA,Fitzpatrick,NA,1973-12-17,M,R,PA
808416682972770304,412682,Representative,Rep.,Tom,NA,O'Halleran,NA,1946-01-24,M,D,AZ
816111677917851649,412699,Representative,Rep.,Francis,NA,Rooney,NA,1953-12-04,M,R,FL
816282029276938240,412716,Representative,Rep.,Ruben,NA,Kihuen,NA,1980-04-25,M,D,NV
816683274076614656,412679,"Senator, 3rd Class",Sen.,John,NA,Kennedy,NA,1951-11-21,M,R,LA
818472418620608512,412693,Representative,Rep.,Al,NA,Lawson,NA,1948-09-21,M,D,FL
811632636598910976,412710,Representative,Rep.,Paul,NA,Mitchell,NA,1961-05-08,M,R,MI
814179031956488192,412701,Representative,Rep.,Raja,NA,Krishnamoorthi,NA,1973-07-19,M,D,IL
946549322,412680,"Senator, 3rd Class",Sen.,Margaret,NA,Hassan,NA,1958-02-27,F,D,NH
817076257770835968,412718,Representative,Rep.,Adriano,NA,Espaillat,NA,1954-09-27,M,D,NY
816012124505931780,412724,Representative,Rep.,David,NA,Kustoff,NA,1966-10-08,M,R,TN
816047090849746945,412711,Representative,Rep.,Jason,NA,Lewis,NA,1955-09-23,M,R,MN
818948638890217473,412690,Representative,Rep.,Matt,NA,Gaetz,NA,1982-05-07,M,R,FL
818713465653051392,412695,Representative,Rep.,Darren,NA,Soto,NA,1978-02-25,M,D,FL
815241612154417152,412709,Representative,Rep.,Jack,NA,Bergman,NA,1947-02-02,M,R,MI
815966620300480514,412731,Representative,Rep.,Mike,NA,Gallagher,NA,1984-03-03,M,R,WI
NA,412676,Representative,Rep.,James,NA,Comer,NA,1972-08-19,M,R,KY
752364246218862592,412704,Representative,Rep.,Roger,NA,Marshall,NA,1960-08-09,M,R,KS
90639372,412677,Representative,Rep.,Dwight,NA,Evans,NA,1954-05-16,M,D,PA
828977216595849216,412692,Representative,Rep.,John,NA,Rutherford,NA,1952-09-02,M,R,FL
827279765287559171,412706,Representative,Rep.,Mike,NA,Johnson,NA,1972-01-30,M,R,LA
818554054309715969,412715,Representative,Rep.,Jacky,NA,Rosen,NA,1957-08-02,F,D,NV
815985039485837312,412688,Representative,Rep.,J.,Luis,Correa,NA,1958-01-24,M,D,CA
818975124460335106,412713,Representative,Rep.,Don,NA,Bacon,NA,1963-08-16,M,R,NE
41417564,412722,Representative,Rep.,Lloyd,NA,Smucker,NA,1964-01-23,M,R,PA
235373000,412418,Representative,Rep.,Colleen,NA,Hanabusa,NA,1951-05-04,F,D,HI
803694179079458816,412678,"Senator, 3rd Class",Sen.,Kamala,NA,Harris,NA,1964-10-20,F,D,CA
843636970538618880,412705,Representative,Rep.,Clay,NA,Higgins,NA,1961-08-24,M,R,LA
823552974253342721,412707,Representative,Rep.,Anthony,NA,Brown,NA,1961-11-21,M,D,MD
837722935095930883,412727,Representative,Rep.,Scott,NA,Taylor,NA,1979-06-27,M,R,VA
854715071116849157,412735,Representative,Rep.,Ron,NA,Estes,NA,1956-07-19,M,R,KS
2371339658,412739,Representative,Rep.,Jimmy,NA,Gomez,NA,1974-11-25,M,D,CA
880480631108644864,412738,Representative,Rep.,Ralph,NA,Norman,NA,1953-06-20,M,R,SC
1872999342,300087,"Senator, 3rd Class",Sen.,Charles,E.,Schumer,NA,1950-11-23,M,D,NY
313719282,412564,Representative,Rep.,Brad,NA,Wenstrup,NA,1958-06-17,M,R,OH
158520264,400232,Representative,Rep.,Rick,NA,Larsen,NA,1965-06-15,M,D,WA
112781983,412271,Representative,Rep.,Mike,NA,Coffman,NA,1955-03-19,M,R,CO
93965901,412469,Representative,Rep.,Lou,NA,Barletta,NA,1956-01-28,M,R,PA
87510313,400013,"Senator, 1st Class",Sen.,Tammy,NA,Baldwin,NA,1962-02-11,F,D,WI
47341545,412438,Representative,Rep.,Justin,NA,Amash,NA,1980-04-18,M,R,MI
23022687,412573,"Senator, 1st Class",Sen.,Ted,NA,Cruz,NA,1970-12-22,M,R,TX
21572351,412445,Representative,Rep.,Billy,NA,Long,NA,1955-08-11,M,R,MO
20747881,412509,Representative,Rep.,Kyrsten,NA,Sinema,NA,1976-07-12,F,D,AZ
20113797,300093,"Senator, 1st Class",Sen.,Debbie,NA,Stabenow,NA,1950-04-29,F,D,MI
16473577,412244,"Senator, 1st Class",Sen.,Jon,NA,Tester,NA,1956-08-21,M,D,MT
15428227,412190,Representative,Rep.,Kevin,NA,McCarthy,NA,1965-01-26,M,R,CA
15361570,412308,Representative,Rep.,Jared,NA,Polis,NA,1975-05-12,M,D,CO
3041543943,412672,Representative,Rep.,Daniel,M.,Donovan,NA,1956-11-06,M,R,NY
41533245,412615,Representative,Rep.,Pete,NA,Aguilar,NA,1979-06-19,M,D,CA
17907578,412318,Representative,Rep.,Dina,NA,Titus,NA,1950-05-23,F,D,NV
14904437,400089,Representative,Rep.,John,NA,Culberson,NA,1956-08-24,M,R,TX
NA,300023,"Senator, 2nd Class",Sen.,Thad,NA,Cochran,NA,1937-12-07,M,R,MS
NA,412378,"Senator, 2nd Class",Sen.,Al,NA,Franken,NA,1951-05-21,M,D,MN
NA,412223,"Senator, 1st Class",Sen.,Kirsten,E.,Gillibrand,NA,1966-12-09,F,D,NY
NA,412743,"Senator, 2nd Class",Sen.,Cindy,NA,Hyde-Smith,NA,1959-05-10,F,R,MS
NA,300088,"Senator, 2nd Class",Sen.,Jeff,NA,Sessions,NA,1946-12-24,M,R,AL
NA,412734,"Senator, 2nd Class",Sen.,Luther,NA,Strange,NA,1953-03-01,M,R,AL
NA,400021,Representative,Rep.,Xavier,NA,Becerra,NA,1958-01-26,M,D,CA
NA,412567,Representative,Rep.,Jim,NA,Bridenstine,NA,1975-06-15,M,R,OK
NA,412270,Representative,Rep.,Jason,NA,Chaffetz,NA,1967-03-26,M,R,UT
NA,400080,Representative,Rep.,John,NA,Conyers,Jr.,1929-05-16,M,D,MI
NA,412740,Representative,Rep.,John,NA,Curtis,NA,1960-05-10,M,R,UT
NA,400648,Representative,Rep.,Charlie,NA,Dent,NA,1960-05-24,M,R,PA
NA,412482,Representative,Rep.,Blake,NA,Farenthold,NA,1961-12-12,M,R,TX
NA,400141,Representative,Rep.,Trent,NA,Franks,NA,1957-06-19,M,R,AZ
NA,412736,Representative,Rep.,Greg,NA,Gianforte,NA,1961-04-17,M,R,MT
NA,412737,Representative,Rep.,Karen,NA,Handel,NA,1962-04-18,F,R,GA
NA,412595,Representative,Rep.,Robin,NA,Kelly,NA,1956-04-30,F,D,IL
NA,412744,Representative,Rep.,Conor,NA,Lamb,NA,1984-06-27,M,D,PA
NA,412745,Representative,Rep.,Debbie,NA,Lesko,NA,1958-11-14,F,R,AZ
NA,412503,Representative,Rep.,Thomas,NA,Massie,NA,1971-01-13,M,R,KY
NA,412466,Representative,Rep.,Pat,NA,Meehan,NA,1955-10-20,M,R,PA
NA,412474,Representative,Rep.,Mick,NA,Mulvaney,NA,1967-07-21,M,R,SC
NA,400285,Representative,Rep.,Tim,NA,Murphy,NA,1952-09-11,M,R,PA
NA,400316,Representative,Rep.,Collin,C.,Peterson,NA,1944-06-29,M,D,MN
NA,412431,Representative,Rep.,Mike,NA,Pompeo,NA,1963-12-30,M,R,KS
NA,400626,Representative,Rep.,Tom,NA,Price,NA,1954-10-08,M,R,GA
NA,400378,Representative,Rep.,Louise,M.,Slaughter,NA,1929-08-14,F,D,NY
NA,400406,Representative,Rep.,Pat,NA,Tiberi,NA,1962-10-21,M,R,OH
NA,412640,Representative,Rep.,Ryan,NA,Zinke,NA,1961-11-01,M,R,MT
